 frequency              onoise_spectrum        inoise_spectrum       
 2.290867652767731e+00  1.566755056495146e-04  7.838919423479976e-06 
 2.296148648112319e+00  1.564872251663183e-04  7.829499217490081e-06 
 2.301441817408466e+00  1.562991729314980e-04  7.820090431413095e-06 
 2.306747188720026e+00  1.561113486657152e-04  7.810693051272900e-06 
 2.312064790175552e+00  1.559237520899758e-04  7.801307063110650e-06 
 2.317394649968435e+00  1.557363829256313e-04  7.791932452984760e-06 
 2.322736796357063e+00  1.555492408943773e-04  7.782569206970875e-06 
 2.328091257664964e+00  1.553623257182534e-04  7.773217311161863e-06 
 2.333458062280959e+00  1.551756371196433e-04  7.763876751667757e-06 
 2.338837238659311e+00  1.549891748212732e-04  7.754547514615804e-06 
 2.344228815319878e+00  1.548029385462124e-04  7.745229586150361e-06 
 2.349632820848263e+00  1.546169280178727e-04  7.735922952432931e-06 
 2.355049283895965e+00  1.544311429600075e-04  7.726627599642117e-06 
 2.360478233180532e+00  1.542455830967119e-04  7.717343513973618e-06 
 2.365919697485713e+00  1.540602481524217e-04  7.708070681640175e-06 
 2.371373705661610e+00  1.538751378519135e-04  7.698809088871584e-06 
 2.376840286624831e+00  1.536902519203045e-04  7.689558721914668e-06 
 2.382319469358644e+00  1.535055900830509e-04  7.680319567033239e-06 
 2.387811282913131e+00  1.533211520659487e-04  7.671091610508089e-06 
 2.393315756405341e+00  1.531369375951329e-04  7.661874838636969e-06 
 2.398832919019444e+00  1.529529463970768e-04  7.652669237734575e-06 
 2.404362800006886e+00  1.527691781985917e-04  7.643474794132498e-06 
 2.409905428686548e+00  1.525856327268270e-04  7.634291494179238e-06 
 2.415460834444893e+00  1.524023097092686e-04  7.625119324240156e-06 
 2.421029046736131e+00  1.522192088737398e-04  7.615958270697480e-06 
 2.426610095082368e+00  1.520363299484003e-04  7.606808319950257e-06 
 2.432204009073768e+00  1.518536726617452e-04  7.597669458414340e-06 
 2.437810818368705e+00  1.516712367426056e-04  7.588541672522385e-06 
 2.443430552693924e+00  1.514890219201478e-04  7.579424948723801e-06 
 2.449063241844697e+00  1.513070279238725e-04  7.570319273484752e-06 
 2.454708915684982e+00  1.511252544836151e-04  7.561224633288126e-06 
 2.460367604147578e+00  1.509437013295443e-04  7.552141014633514e-06 
 2.466039337234290e+00  1.507623681921628e-04  7.543068404037198e-06 
 2.471724145016081e+00  1.505812548023061e-04  7.534006788032107e-06 
 2.477422057633236e+00  1.504003608911423e-04  7.524956153167822e-06 
 2.483133105295520e+00  1.502196861901718e-04  7.515916486010553e-06 
 2.488857318282341e+00  1.500392304312267e-04  7.506887773143101e-06 
 2.494594726942904e+00  1.498589933464706e-04  7.497870001164845e-06 
