 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
-3.000000000000000e-01 -2.999999981865774e-01  1.199999999984682e+00  1.199999993322073e+00 -6.690498068756545e-11  1.077416155047858e-13  7.978127065247232e-11  1.658530858366103e-06  5.225147510901717e-10  4.428412088073053e-10  0.000000000000000e+00 -9.252571356569143e-09 
-2.900000000000000e-01 -2.899999982364407e-01  1.199999999980806e+00  1.199999993263701e+00 -6.506530817601552e-11  1.350026145888516e-13  8.047863943349637e-11  1.211032872926279e-06  5.224874899107467e-10  4.421438412963453e-10  0.000000000000000e+00 -9.198893211307116e-09 
-2.800000000000000e-01 -2.799999982852093e-01  1.199999999976183e+00  1.199999993144131e+00 -6.326602696588024e-11  1.675122423388067e-13  8.190713602842691e-11  8.830017390539916e-07  5.224549794580834e-10  4.407153433514122e-10  0.000000000000000e+00 -9.145694821169607e-09 
-2.700000000000000e-01 -2.699999983328985e-01  1.199999999970695e+00  1.199999992949440e+00 -6.150656199632731e-11  2.061144880047730e-13  8.423311845570191e-11  6.432939226967736e-07  5.224163766565725e-10  4.383893601953304e-10  0.000000000000000e+00 -9.092973577132505e-09 
-2.600000000000000e-01 -2.599999983795239e-01  1.199999999964191e+00  1.199999992662091e+00 -5.978634948222705e-11  2.518547508645549e-13  8.766607405032642e-11  4.685409243991540e-07  5.223706389374049e-10  4.349564066211410e-10  0.000000000000000e+00 -9.040726620371523e-09 
-2.500000000000000e-01 -2.499999984251008e-01  1.199999999956490e+00  1.199999992260016e+00 -5.810481869955586e-11  3.060198625179234e-13  9.246966953099950e-11  3.413663192802219e-07  5.223164721968675e-10  4.301528098646657e-10  0.000000000000000e+00 -8.988951785951763e-09 
-2.400000000000000e-01 -2.399999984696448e-01  1.199999999947367e+00  1.199999991715444e+00 -5.646140065901362e-11  3.701861784446417e-13  9.897567263862266e-11  2.489375136412865e-07  5.222523065102146e-10  4.236468092652946e-10  0.000000000000000e+00 -8.937645937493181e-09 
-2.300000000000000e-01 -2.299999985131714e-01  1.199999999936548e+00  1.199999990993438e+00 -5.485551943240630e-11  4.462785557382387e-13  1.076014934546684e-10  1.818260977768754e-07  5.221762145996644e-10  4.150209869866207e-10  0.000000000000000e+00 -8.886806854549726e-09 
-2.200000000000000e-01 -2.199999985556959e-01  1.199999999923700e+00  1.199999990050038e+00 -5.328660603043378e-11  5.366431445525223e-13  1.188722943118098e-10  1.331312294462155e-07  5.220858493843538e-10  4.037501849865911e-10  0.000000000000000e+00 -8.836432066875169e-09 
-2.100000000000000e-01 -2.099999985972338e-01  1.199999999908416e+00  1.199999988829937e+00 -5.175408886171073e-11  6.441374758867298e-13  1.334488651790594e-10  9.781634063054106e-08  5.219783537747179e-10  3.891736141334602e-10  0.000000000000000e+00 -8.786518798911950e-09 
