 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
-3.000000000000000e-01 -2.999999975504716e-01  1.199999999925429e+00  1.199999985598135e+00 -9.037366428127358e-11  5.244836939629373e-13  1.720592352731970e-10  5.790476816476149e-06  1.087569386480760e-08  1.070415910333179e-08  0.000000000000000e+00 -5.128255208510867e-08 
-2.900000000000000e-01 -2.899999976179770e-01  1.199999999890701e+00  1.199999984400046e+00 -8.788310010277023e-11  7.687320702958336e-13  1.863728158655056e-10  4.417126096737525e-06  1.087544961574218e-08  1.068984552349651e-08  0.000000000000000e+00 -5.118978505493997e-08 
-2.800000000000000e-01 -2.799999976839941e-01  1.199999999844582e+00  1.199999982881498e+00 -8.544744425909023e-11  1.093103507846224e-12  2.045149186508765e-10  3.356996451250905e-06  1.087512524326885e-08  1.067170341935810e-08  0.000000000000000e+00 -5.109772790137322e-08 
-2.700000000000000e-01 -2.699999977485443e-01  1.199999999785773e+00  1.199999980971685e+00 -8.306590658369029e-11  1.506720388981668e-12  2.273314738939636e-10  2.544041996301080e-06  1.087471162621158e-08  1.064888686515654e-08  0.000000000000000e+00 -5.100637746027280e-08 
-2.600000000000000e-01 -2.599999978116487e-01  1.199999999712944e+00  1.199999978583490e+00 -8.073771252253836e-11  2.018948645850845e-12  2.558632617652597e-10  1.924032297488494e-06  1.087419939879832e-08  1.062035507537852e-08  0.000000000000000e+00 -5.091572865236836e-08 
-2.500000000000000e-01 -2.499999978733285e-01  1.199999999624606e+00  1.199999975609702e+00 -7.846207971534680e-11  2.640252532594952e-12  2.913911410507757e-10  1.453269462352619e-06  1.087357809370761e-08  1.058482719786359e-08  0.000000000000000e+00 -5.082577757800154e-08 
-2.400000000000000e-01 -2.399999979336048e-01  1.199999999518997e+00  1.199999971918339e+00 -7.623822753655141e-11  3.383032137228887e-12  3.354918933082059e-10  1.097094248396018e-06  1.087283531634022e-08  1.054072644356520e-08  0.000000000000000e+00 -5.073652014322493e-08 
-2.300000000000000e-01 -2.299999979924990e-01  1.199999999393967e+00  1.199999967346877e+00 -7.406536842169409e-11  4.262403991312834e-12  3.901071935888932e-10  8.283698703358336e-07  1.087195594337688e-08  1.048611114517030e-08  0.000000000000000e+00 -5.064795192102421e-08 
-2.200000000000000e-01 -2.199999980500320e-01  1.199999999246875e+00  1.199999961695118e+00 -7.194272521465761e-11  5.296938451689002e-12  4.576288185751654e-10  6.260691911975355e-07  1.087092140807224e-08  1.041858951972664e-08  0.000000000000000e+00 -5.056006916439669e-08 
-2.100000000000000e-01 -2.099999981062255e-01  1.199999999074487e+00  1.199999954716374e+00 -6.986950688153692e-11  6.509396652414958e-12  5.410039419868000e-10  4.740328512453823e-07  1.086970895085428e-08  1.033521439521391e-08  0.000000000000000e+00 -5.047286722428344e-08 
-2.000000000000000e-01 -1.999999981611006e-01  1.199999998872856e+00  1.199999946106576e+00 -6.784492499051220e-11  7.927520763933557e-12  6.438652885625996e-10  3.599221994674361e-07  1.086829082655573e-08  1.023235305077187e-08  0.000000000000000e+00 -5.038634235368177e-08 
-1.899999999999999e-01 -1.899999982146788e-01  1.199999998637203e+00  1.199999935490802e+00 -6.586819024240187e-11  9.584932548303504e-12  7.706920566191991e-10  2.743629440318188e-07  1.086663341450091e-08  1.010552628119933e-08  0.000000000000000e+00 -5.030049038925531e-08 
-1.799999999999999e-01 -1.799999982669818e-01  1.199999998361761e+00  1.199999922406618e+00 -6.393851116962002e-11  1.152219376394153e-11  9.270089328544668e-10  2.102603792066398e-07  1.086469615338550e-08  9.949209405089491e-09  0.000000000000000e+00 -5.021530716766774e-08 
-1.699999999999999e-01 -1.699999983180308e-01  1.199999998039594e+00  1.199999906283476e+00 -6.205509673826159e-11  1.378808173639563e-11  1.119632276004911e-09  1.622609175544046e-07  1.086243026452007e-08  9.756586062465892e-09  0.000000000000000e+00 -5.013078853946050e-08 
-1.599999999999999e-01 -1.599999983678471e-01  1.199999997662380e+00  1.199999886417213e+00 -6.021715461337895e-11  1.644113620901712e-11  1.356974718511020e-09  1.263339418633335e-07  1.085977721139566e-08  9.519243619891441e-09  0.000000000000000e+00 -5.004693091028654e-08 
-1.499999999999999e-01 -1.499999984164522e-01  1.199999997220139e+00  1.199999861938502e+00 -5.842389983259921e-11  1.955153994095499e-11  1.649422132839973e-09  9.945012586879846e-08  1.085666680710042e-08  9.226796206383462e-09  0.000000000000000e+00 -4.996372982537599e-08 
-1.399999999999999e-01 -1.399999984638676e-01  1.199999996700912e+00  1.199999831773790e+00 -5.667454309674080e-11  2.320340567208357e-11  2.009800251106428e-09  7.933570459016453e-08  1.085301494183190e-08  8.866418088411169e-09  0.000000000000000e+00 -4.988118150997055e-08 
-1.299999999999999e-01 -1.299999985101143e-01  1.199999996090365e+00  1.199999794596947e+00 -5.496830204551606e-11  2.749755602323866e-11  2.453952373820059e-09  6.428575305154233e-08  1.084872079172696e-08  8.422265965344803e-09  0.000000000000000e+00 -4.979928148154476e-08 
-1.199999999999999e-01 -1.199999985552136e-01  1.199999995371305e+00  1.199999748769384e+00 -5.330439692072253e-11  3.255490111851338e-11  3.001454743777426e-09  5.302286714191130e-08  1.084366344655931e-08  7.874763593780269e-09  0.000000000000000e+00 -4.971802682576319e-08 
-1.099999999999999e-01 -1.099999985991863e-01  1.199999994523104e+00  1.199999692265892e+00 -5.168205490305167e-11  3.852054143200421e-11  3.676502537537642e-09  4.459052804146887e-08  1.083769780711854e-08  7.199715801809906e-09  0.000000000000000e+00 -4.963741262988895e-08 
-9.999999999999991e-02 -9.999999864205322e-02  1.199999993520981e+00  1.199999622582786e+00 -5.010050729316318e-11  4.556875168404633e-11  4.509007322815613e-09  3.827282190886122e-08  1.083064959614534e-08  6.367211014480694e-09  0.000000000000000e+00 -4.955743547998624e-08 
-8.999999999999991e-02 -8.999999868383524e-02  1.199999992335149e+00  1.199999536624100e+00 -4.855899037904676e-11  5.390903631328210e-11  5.535956623142047e-09  3.353410852046363e-08  1.082230931108554e-08  5.340261712842202e-09  0.000000000000000e+00 -4.947809126822987e-08 
-7.999999999999992e-02 -7.999999872455262e-02  1.199999990929765e+00  1.199999430560599e+00 -4.705674825494777e-11  6.379348974713748e-11  6.803098346342085e-09  2.997374765131472e-08  1.081242485671942e-08  4.073119991430578e-09  0.000000000000000e+00 -4.939937609496146e-08 
-6.999999999999992e-02 -6.999999876422583e-02  1.199999989261659e+00  1.199999299655088e+00 -4.559303412240978e-11  7.552574702616243e-11  8.367027836024067e-09  2.729216983716626e-08  1.080069260092755e-08  2.509190503780971e-09  0.000000000000000e+00 -4.932128647685628e-08 
-5.999999999999992e-02 -5.999999880287489e-02  1.199999987278782e+00  1.199999138045951e+00 -4.416710378506161e-11  8.947187450044775e-11  1.029777384633778e-08  2.526548457354730e-08  1.078674647195367e-08  5.784444910599412e-10  0.000000000000000e+00 -4.924381790363329e-08 
-4.999999999999992e-02 -4.999999884051967e-02  1.199999984918324e+00  1.199998938478967e+00 -4.277822421381444e-11  1.060736292274739e-10  1.268200264100564e-08  2.372651031523580e-08  1.077014471726047e-08 -1.805784302501652e-09  0.000000000000000e+00 -4.916696693360111e-08 
-3.999999999999992e-02 -3.999999887717998e-02  1.199999982104419e+00  1.199998691975033e+00 -4.142566801743075e-11  1.258646122736208e-10  1.562698766109444e-08  2.255063293273919e-08  1.075035373417201e-08 -4.750769322238819e-09  0.000000000000000e+00 -4.909072983363481e-08 
-2.999999999999992e-02 -2.999999891287521e-02  1.199999978745338e+00  1.199998387418560e+00 -4.010871702039148e-11  1.494899601766678e-10  1.926552696368957e-08  2.164528798333945e-08  1.072672838596646e-08 -8.389308625424515e-09  0.000000000000000e+00 -4.901510249590922e-08 
-1.999999999999991e-02 -1.999999894762464e-02  1.199999974730084e+00  1.199998011047714e+00 -3.882666058238268e-11  1.777303647988011e-10  2.376203331960375e-08  2.094214517159603e-08  1.069848798289487e-08 -1.288581498191564e-08  0.000000000000000e+00 -4.894008145097738e-08 
-9.999999999999913e-03 -9.999998981447336e-03  1.199999969924213e+00  1.199997545823302e+00 -3.757879532724495e-11  2.115313914971797e-10  2.932007411915791e-08  2.039127496146962e-08  1.066468695668079e-08 -1.844385578208717e-08  0.000000000000000e+00 -4.886566267428082e-08 
 8.673617379884035e-17  9.856377870825363e-10  1.199999964164752e+00  1.199996970647780e+00 -3.636442356684465e-11  2.520392865004903e-10  3.619170196372128e-08  1.995672260026042e-08  1.062417906103188e-08 -2.531548362695211e-08  0.000000000000000e+00 -4.879184261310586e-08 
 1.000000000000009e-02  1.000000095360066e-02  1.199999957253971e+00  1.199996259399356e+00 -3.518243603894099e-11  3.006447363443125e-10  4.468899416969665e-08  1.961282245614499e-08  1.057557361150554e-08 -3.381277583188911e-08  0.000000000000000e+00 -4.871861756208316e-08 
 2.000000000000009e-02  2.000000092241239e-02  1.199999948951777e+00  1.199995379738394e+00 -3.403176601201457e-11  3.590363768391915e-10  5.519831267503911e-08  1.933950466118943e-08  1.051718196928965e-08 -4.432209433760280e-08  0.000000000000000e+00 -4.864598380196560e-08 
 3.000000000000009e-02  3.000000089205613e-02  1.199999938966408e+00  1.199994291633968e+00 -3.291179254041182e-11  4.292662611512035e-10  6.819790738937802e-08  1.911975667894086e-08  1.044695208661641e-08 -5.732168905078393e-08  0.000000000000000e+00 -4.857393733595027e-08 
 4.000000000000009e-02  4.000000086251528e-02  1.199999926943034e+00  1.199992945547350e+00 -3.182190286016989e-11  5.138300038945988e-10  8.427961798278734e-08  1.893979033201897e-08  1.036238834345573e-08 -7.340339964418862e-08  0.000000000000000e+00 -4.850247491663483e-08 
 5.000000000000009e-02  5.000000083377334e-02  1.199999912449802e+00  1.199991280196388e+00 -3.076148916755089e-11  6.157649429633693e-10  1.041755829653722e-07  1.878893297428325e-08  1.026045340553463e-08 -9.329936462909205e-08  0.000000000000000e+00 -4.843159263048312e-08 
 6.000000000000009e-02  6.000000080581396e-02  1.199999894960734e+00  1.199989219809957e+00 -2.972994658616279e-11  7.387704301789198e-10  1.287910407347049e-07  1.865920560323575e-08  1.013744791605999e-08 -1.179148223966854e-07  0.000000000000000e+00 -4.836128675824801e-08 
 7.000000000000009e-02  7.000000077862056e-02  1.199999873834758e+00  1.199986670765362e+00 -2.872666536070378e-11  8.873553092943323e-10  1.592445025907612e-07  1.854479011242302e-08  9.988863037284209e-09 -1.483682842513785e-07  0.000000000000000e+00 -4.829155409416051e-08 
 8.000000000000008e-02  8.000000075217653e-02  1.199999848289986e+00  1.199983517484135e+00 -2.775103172432403e-11  1.067018806176876e-09  1.969167856758568e-07  1.844151384577587e-08  9.809199541398047e-09 -1.860405673360893e-07  0.000000000000000e+00 -4.822239046100650e-08 
 9.000000000000008e-02  9.000000072646515e-02  1.199999817372160e+00  1.199979617444382e+00 -2.680242768178520e-11  1.284472491396585e-09  2.435106005027115e-07  1.834641268713003e-08  9.591745856131336e-09 -2.326343821650690e-07  0.000000000000000e+00 -4.815379273628372e-08 
 1.000000000000001e-01  1.000000007014694e-01  1.199999779915909e+00  1.199974795152719e+00 -2.588022743159335e-11  1.547912740827553e-09  3.011225683320463e-07  1.825738902421904e-08  9.328305607349115e-09 -2.902463499951342e-07  0.000000000000000e+00 -4.808575704808936e-08 
 1.100000000000001e-01  1.100000006771723e-01  1.199999734497184e+00  1.199968834909335e+00 -2.498380235332887e-11  1.867355289742705e-09  3.723296570240238e-07  1.703501343857585e-08  9.008863056812607e-09 -3.614534386876079e-07  0.000000000000000e+00 -4.801828009350993e-08 
 1.200000000000001e-01  1.200000006535566e-01  1.199999679374834e+00  1.199961472201273e+00 -2.411251667083780e-11  2.255046139668830e-09  4.602920055696674e-07  1.694733704171207e-08  8.621172206903079e-09 -4.494157872315208e-07  0.000000000000000e+00 -4.795135812554273e-08 
