 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
-3.000000000000000e-01 -2.999999993232096e-01  1.199999999966818e+00  1.199999996137398e+00 -2.496971986815089e-11  2.333775219308935e-13  4.614654544424625e-11  2.101744598248314e-06  3.745595209133077e-09  3.699682026768498e-09  0.000000000000000e+00 -2.211756775121002e-08 
-2.900000000000000e-01 -2.899999993427927e-01  1.199999999958069e+00  1.199999995875432e+00 -2.424721361193871e-11  2.949186234467492e-13  4.927626240253982e-11  1.585685895521339e-06  3.745533668083044e-09  3.696552311531527e-09  0.000000000000000e+00 -2.208102806326798e-08 
-2.800000000000000e-01 -2.799999993619182e-01  1.199999999946442e+00  1.199999995536297e+00 -2.354158968459474e-11  3.766919470983550e-13  5.332790588633471e-11  1.194689239629404e-06  3.745451894953110e-09  3.692500668829630e-09  0.000000000000000e+00 -2.204482711824854e-08 
-2.700000000000000e-01 -2.699999993805933e-01  1.199999999931609e+00  1.199999995102877e+00 -2.285258787759759e-11  4.810140649936193e-13  5.850598174960592e-11  8.993484047327254e-07  3.745347572152711e-09  3.687322590377502e-09  0.000000000000000e+00 -2.200896262631672e-08 
-2.600000000000000e-01 -2.599999993988250e-01  1.199999999913236e+00  1.199999994554012e+00 -2.217993757408498e-11  6.102392345966813e-13  6.506327309225385e-11  6.767945165495324e-07  3.745218345662092e-09  3.680765300943840e-09  0.000000000000000e+00 -2.197343171477043e-08 
-2.500000000000000e-01 -2.499999994166205e-01  1.199999999890952e+00  1.199999993863548e+00 -2.152338290234423e-11  7.669660799921441e-13  7.331225253309589e-11  5.094014007888190e-07  3.745061620334931e-09  3.672516321319470e-09  0.000000000000000e+00 -2.193823174682999e-08 
-2.400000000000000e-01 -2.399999994339872e-01  1.199999999864325e+00  1.199999992999150e+00 -2.088265237815135e-11  9.542437565020810e-13  8.363922734904885e-11  3.836789984781841e-07  3.744874343057912e-09  3.662189345933526e-09  0.000000000000000e+00 -2.190336046041600e-08 
-2.300000000000000e-01 -2.299999994509319e-01  1.199999999832829e+00  1.199999991920834e+00 -2.025748839507013e-11  1.175765864308102e-12  9.652187812020434e-11  2.893591761890473e-07  3.744652820604753e-09  3.649306694390770e-09  0.000000000000000e+00 -2.186881519099318e-08 
-2.200000000000000e-01 -2.199999994674619e-01  1.199999999795821e+00  1.199999990579149e+00 -1.964762467304704e-11  1.436053472390829e-12  1.125510103576630e-10  2.186591855614609e-07  3.744392532286077e-09  3.633277561508648e-09  0.000000000000000e+00 -2.183459301034832e-08 
-2.100000000000000e-01 -2.099999994835844e-01  1.199999999752515e+00  1.199999988912914e+00 -1.905279840147545e-11  1.740636431218813e-12  1.324575383489216e-10  1.656992057204044e-07  3.744087949538165e-09  3.613371033693620e-09  0.000000000000000e+00 -2.180069189232440e-08 
-2.000000000000000e-01 -1.999999994993061e-01  1.199999999701954e+00  1.199999986846419e+00 -1.847275240760005e-11  2.096245349449621e-12  1.571459705806391e-10  1.260480963414015e-07  3.743732339899207e-09  3.588682601839184e-09  0.000000000000000e+00 -2.176710910299721e-08 
-1.899999999999999e-01 -1.899999995146346e-01  1.199999999642980e+00  1.199999984285945e+00 -1.790722041136728e-11  2.511027379657982e-12  1.877359726506833e-10  9.637280810671935e-08  3.743317558842483e-09  3.558092600820835e-09  0.000000000000000e+00 -2.173384197783149e-08 
-1.799999999999999e-01 -1.799999995295767e-01  1.199999999574196e+00  1.199999981115445e+00 -1.735594307161747e-11  2.994798705084198e-12  2.256139714234493e-10  7.416989976330476e-08  3.742833787833120e-09  3.520214601472655e-09  0.000000000000000e+00 -2.170088819923669e-08 
-1.699999999999999e-01 -1.699999995441394e-01  1.199999999493928e+00  1.199999977191177e+00 -1.681866017982925e-11  3.559346539162021e-12  2.724972424854634e-10  5.756113371269369e-08  3.742269239425098e-09  3.473331329902114e-09  0.000000000000000e+00 -2.166824524145542e-08 
-1.599999999999999e-01 -1.599999995583299e-01  1.199999999400167e+00  1.199999972335044e+00 -1.629511326220467e-11  4.218794029990253e-12  3.305135208600343e-10  4.513854014541885e-08  3.741609791234600e-09  3.415315052356134e-09  0.000000000000000e+00 -2.163591062036366e-08 
-1.499999999999999e-01 -1.499999995721549e-01  1.199999999290510e+00  1.199999966326310e+00 -1.578504644703105e-11  4.990042691911588e-12  4.022999199627591e-10  3.584736616411069e-08  3.740838543585521e-09  3.343528652614875e-09  0.000000000000000e+00 -2.160388167142616e-08 
-1.399999999999999e-01 -1.399999995856216e-01  1.199999999162083e+00  1.199999958891316e+00 -1.528819995946784e-11  5.893309328121300e-12  4.911258708349581e-10  2.889786648853367e-08  3.739935276541027e-09  3.254702702547336e-09  0.000000000000000e+00 -2.157215622970802e-08 
-1.299999999999999e-01 -1.299999995987368e-01  1.199999999011446e+00  1.199999949690681e+00 -1.480432399933451e-11  6.952777427980980e-12  6.010459520924299e-10  2.369895447233073e-08  3.738875809790586e-09  3.144782619095328e-09  0.000000000000000e+00 -2.154073147801830e-08 
-1.199999999999999e-01 -1.199999996115074e-01  1.199999998834486e+00  1.199999938303400e+00 -1.433316529700357e-11  8.197387146083520e-12  7.370899181507855e-10  1.980836704878894e-08  3.737631199473000e-09  3.008738656541705e-09  0.000000000000000e+00 -2.150960539020000e-08 
-1.099999999999999e-01 -1.099999996239399e-01  1.199999998626275e+00  1.199999924207060e+00 -1.387447275125187e-11  9.661793106364554e-12  9.054990350790505e-10  1.689527431355365e-08  3.736166792752114e-09  2.840329538293702e-09  0.000000000000000e+00 -2.147877526008449e-08 
-9.999999999999991e-02 -9.999999963604139e-02  1.199999998380908e+00  1.199999906753234e+00 -1.342799851346277e-11  1.138752563688770e-11  1.114020066893872e-09  1.471225007657349e-08  3.734441060347913e-09  2.631808507989926e-09  0.000000000000000e+00 -2.144823871457005e-08 
